form,tag,count
연어,NNG,2
방안,NNG,2
필연,NNG,2
지탱,NNG,2
들통,NNG,2
각본,NNG,2
꼬라지,NNG,2
구제,NNG,2
잣대,NNG,2
아우,NNG,2
사업,NNG,2
추위,NNG,2
작전,NNG,2
다면,NNG,2
감격,NNG,2
랩퍼,NNG,2
데,NNG,2
책방,NNG,2
업보,NNG,2
고마와요,NNG,2
사사사,NNG,2
이날,NNG,2
패자,NNG,2
토끼,NNG,2
발병,NNG,2
보호,NNG,2
권리,NNG,2
패배자,NNG,2
너너너,NNG,2
대장,NNG,2
일터,NNG,2
비상금,NNG,2
중학교,NNG,2
고사,NNG,2
사죄,NNG,2
우하하하,NNG,2
부대,NNG,2
핏줄,NNG,2
허망,NNG,2
무지,NNG,2
패거리,NNG,2
원칙,NNG,2
라임,NNG,2
목표,NNG,2
에이스,NNG,2
코앞,NNG,2
투,NNG,2
입속,NNG,2
텐트,NNG,2
와이셔츠,NNG,2
마감,NNG,2
차별,NNG,2
열망,NNG,2
카마카마카마카마,NNG,2
속박,NNG,2
화초,NNG,2
속물,NNG,2
쿵치기,NNG,2
단련,NNG,2
원안,NNG,2
기만,NNG,2
인정사정,NNG,2
적자생존,NNG,2
낙오자,NNG,2
심판,NNG,2
천년만년,NNG,2
야워가,NNG,2
메일,NNG,2
보일러,NNG,2
노파심,NNG,2
콩깍지,NNG,2
예측,NNG,2
테이프,NNG,2
이윤,NNG,2
제,NNG,2
전후,NNG,2
복권,NNG,2
당첨,NNG,2
사라락,NNG,2
설래절래,NNG,2
백일,NNG,2
궁,NNG,2
수면,NNG,2
육체,NNG,2
포로,NNG,2
가혹,NNG,2
자책,NNG,2
날파리,NNG,2
스웨터,NNG,2
혀끝,NNG,2
극치,NNG,2
반대편,NNG,2
칠전팔기,NNG,2
또래,NNG,2
페스츄리,NNG,2
휴지,NNG,2
공약,NNG,2
타,NNG,2
개척,NNG,2
비디오,NNG,2
블랙,NNG,2
샐러드,NNG,2
안위,NNG,2
타이트,NNG,2
라라라라라라라라라라랄라,NNG,2
설거지,NNG,2
매장,NNG,2
마이너스,NNG,2
뒷문,NNG,2
프로포즈,NNG,2
격식,NNG,2
위협,NNG,2
생선,NNG,2
거미,NNG,2
바다여,NNG,2
합세,NNG,2
어깨동무,NNG,2
투자,NNG,2
현관,NNG,2
컷,NNG,2
환경,NNG,2
아퍼,NNG,2
대도,NNG,2
고민거리,NNG,2
고마움,NNG,2
맡,NNG,2
모닝,NNG,2
단결,NNG,2
폭발,NNG,2
천생연분,NNG,2
낚시,NNG,2
콜,NNG,2
입담,NNG,2
모니터,NNG,2
꼴찌,NNG,2
비누,NNG,2
벌집,NNG,2
권투,NNG,2
수건,NNG,2
배역,NNG,2
차차차,NNG,2
스쿠터,NNG,2
사진기,NNG,2
불치병,NNG,2
의욕,NNG,2
털,NNG,2
붕대,NNG,2
자취,NNG,2
잊엊니,NNG,2
워우예이예,NNG,2
다양,NNG,2
붕괴,NNG,2
비겁자,NNG,2
되줘,NNG,2
비애,NNG,2
피해,NNG,2
네거리,NNG,2
로봇,NNG,2
폐인,NNG,2
악취,NNG,2
웃,NNG,2
기다려,NNG,2
조,NNG,2
계약금,NNG,2
시행착오,NNG,2
고속도로,NNG,2
순서,NNG,2
허니문,NNG,2
바나나,NNG,2
요금,NNG,2
티켓,NNG,2
오만,NNG,2
사상,NNG,2
대로,NNG,2
운율,NNG,2
쑤근덕,NNG,2
직,NNG,2
가봐,NNG,2
만화책,NNG,2
웨딩,NNG,2
풍류,NNG,2
지화,NNG,2
가로,NNG,2
손뼉쳐,NNG,2
라라라라랄라,NNG,2
황폐,NNG,2
미동,NNG,2
가봐요,NNG,2
오른손,NNG,2
어쩌죠,NNG,2
땡전,NNG,2
그라운드,NNG,2
터프가이,NNG,2
열께,NNG,2
최대한,NNG,2
혼동,NNG,2
으라차차,NNG,2
라랄랄라랄라랄랄라라,NNG,2
라랄라랄라랄랄라,NNG,2
동서,NNG,2
강자,NNG,2
나나나나,NNG,2
도달,NNG,2
구석구석,NNG,2
줄담배,NNG,2
태초,NNG,2
슬로우,NNG,2
정확,NNG,2
면도,NNG,2
내방,NNG,2
인색,NNG,2
채,NNG,2
안정,NNG,2
반대쪽,NNG,2
줄다리기,NNG,2
전환,NNG,2
코믹,NNG,2
슛,NNG,2
코메디,NNG,2
락,NNG,2
제로,NNG,2
마이동풍,NNG,2
채비,NNG,2
부비,NNG,2
노트북,NNG,2
현찰,NNG,2
전체,NNG,2
보물,NNG,2
특이,NNG,2
단비,NNG,2
다이아,NNG,2
감전,NNG,2
은혜,NNG,2
동물,NNG,2
듀엣,NNG,2
버벅,NNG,2
돈벌이,NNG,2
예능,NNG,2
프로젝트,NNG,2
밥그릇,NNG,2
감촉,NNG,2
누난,NNG,2
곡소리,NNG,2
여성,NNG,2
뒷면,NNG,2
분야,NNG,2
입맛,NNG,2
가랑,NNG,2
실례,NNG,2
체력,NNG,2
수식어,NNG,2
혈관,NNG,2
마법사,NNG,2
까탈,NNG,2
포즈,NNG,2
상식,NNG,2
말버릇,NNG,2
쏘리,NNG,2
조바심,NNG,2
뛰뛰뛰뛰뛰뛰뛰,NNG,2
유리병,NNG,2
상실,NNG,2
카,NNG,2
여리여리,NNG,2
아침밥,NNG,2
훌라때훌라때,NNG,2
철학,NNG,2
오르막길,NNG,2
핸드백,NNG,2
마찰,NNG,2
란,NNG,2
물건,NNG,2
럼,NNG,2
국물,NNG,2
쉼표,NNG,2
칫솔,NNG,2
과장,NNG,2
무장,NNG,2
산더미,NNG,2
사랑니,NNG,2
불면증,NNG,2
좀비,NNG,2
규칙,NNG,2
에어컨,NNG,2
수면제,NNG,2
피에로,NNG,2
횟수,NNG,2
사인,NNG,2
탐험,NNG,2
모면,NNG,2
장구,NNG,2
코웃음,NNG,2
후식,NNG,2
이중,NNG,2
수동,NNG,2
곁눈,NNG,2
주기,NNG,2
심리,NNG,2
명작,NNG,2
클래스,NNG,2
따랏따랏,NNG,2
부셔보고,NNG,2
디,NNG,2
상실감,NNG,2
재롱,NNG,2
노름,NNG,2
샤랄라라,NNG,2
샤랄라라라,NNG,2
가십,NNG,2
외국인,NNG,2
피로,NNG,2
박수갈채,NNG,2
파탈,NNG,2
수지,NNG,2
삐거덕,NNG,2
팔다리,NNG,2
디여차,NNG,2
반장,NNG,2
주르르르륵,NNG,2
위풍,NNG,2
수트,NNG,2
샹하이,NNG,2
반쯤,NNG,2
드럼,NNG,2
안티,NNG,2
스킨십,NNG,2
혈기,NNG,2
남발,NNG,2
소독,NNG,2
왕,NNG,2
우후후후후,NNG,2
우후후후,NNG,2
증거,NNG,2
척추,NNG,2
갈비뼈,NNG,2
바꼈네,NNG,2
택시비,NNG,2
원금,NNG,2
배꼽,NNG,2
디여라차,NNG,2
어기야디야,NNG,2
살얼음,NNG,2
두발,NNG,2
장식품,NNG,2
지휘,NNG,2
이슈,NNG,2
종신형,NNG,2
팀장,NNG,2
격,NNG,2
그쳐라,NNG,2
뚜루루루루루루,NNG,2
뚜루두,NNG,2
도수,NNG,2
내게로와,NNG,2
우윳빛,NNG,2
귀요미,NNG,2
어,NNG,2
빙판,NNG,2
박살,NNG,2
쨉,NNG,2
야수,NNG,2
강서,NNG,2
지인,NNG,2
울상,NNG,2
쥐뿔,NNG,2
차단,NNG,2
슈비둡둡,NNG,2
출근길,NNG,2
밤샘,NNG,2
뭐예,NNG,2
다이어트,NNG,2
독설,NNG,2
아야야,NNG,2
감독,NNG,2
퐁,NNG,2
잠꼬대,NNG,2
데칼코마,NNG,2
바위틈,NNG,2
캐릭터,NNG,2
고문,NNG,2
뱀,NNG,2
방아쇠,NNG,2
집게,NNG,2
긴장감,NNG,2
본명,NNG,2
망상,NNG,2
아이라인,NNG,2
폭탄,NNG,2
허어허어,NNG,2
움파룸파둠,NNG,2
움파룸파룸,NNG,2
합,NNG,2
동양,NNG,2
예술가,NNG,2
귀염둥이,NNG,2
썸,NNG,2
부신,NNG,2
짝퉁,NNG,2
미션,NNG,2
파르르르르륵,NNG,2
미세,NNG,2
굿,NNG,2
애벌레,NNG,2
안쪽,NNG,2
나긋,NNG,2
박진감,NNG,2
목줄,NNG,2
백조,NNG,2
끝자락,NNG,2
기겁,NNG,2
내꺼해줄래,NNG,2
후배,NNG,2
외상,NNG,2
지상주의,NNG,2
망치,NNG,2
스키,NNG,2
자각,NNG,2
건설,NNG,2
대부분,NNG,2
객기,NNG,2
타이틀,NNG,2
너네,NNG,2
시궁창,NNG,2
상수,NNG,2
그간,NNG,2
뜨뜨,NNG,2
방어,NNG,2
보험,NNG,2
해프닝,NNG,2
하우스,NNG,2
기부,NNG,2
트러블,NNG,2
쌔앵,NNG,2
뚜욱,NNG,2
머릿,NNG,2
해피엔딩,NNG,2
채널,NNG,2
소스,NNG,2
쇼미,NNG,2
유명세,NNG,2
살벌,NNG,2
주세,NNG,2
복종,NNG,2
간지,NNG,2
보자,NNG,2
팔방,NNG,2
오래간만,NNG,2
플랜,NNG,2
시금치,NNG,2
출신,NNG,2
딜러,NNG,2
똥,NNG,2
합작,NNG,2
믹스,NNG,2
레이블,NNG,2
뒷바라지,NNG,2
생색,NNG,2
사냥감,NNG,2
교양,NNG,2
레레,NNG,2
단발,NNG,2
도둑,NNG,2
비전,NNG,2
마네킹,NNG,2
맞은편,NNG,2
메이크업,NNG,2
조치,NNG,2
자제,NNG,2
샌님,NNG,2
관,NNG,2
미비,NNG,2
행성,NNG,2
깜빡이,NNG,2
평행선,NNG,2
민낯,NNG,2
재생,NNG,2
치킨,NNG,2
비상사태,NNG,2
공존,NNG,2
하아아,NNG,2
하얀색,NNG,2
연습실,NNG,2
뿔,NNG,2
맘마,NNG,2
훕,NNG,2
정보,NNG,2
데뷰,NNG,2
특유,NNG,2
억양,NNG,2
사계,NNG,2
모리,NNG,2
고고씽,NNG,2
지경,NNG,2
피자,NNG,2
상품,NNG,2
점화,NNG,2
꼰대,NNG,2
직진,NNG,2
리스트,NNG,2
가득,NNG,2
가을바람,NNG,2
위아래,NNG,2
무해,NNG,2
귀티나네,NNG,2
날갯짓,NNG,2
라인,NNG,2
띵곡,NNG,2
갱신,NNG,2
암,NNG,2
뮤비,NNG,2
탈주,NNG,2
더미,NNG,2
체인,NNG,2
모래사장,NNG,2
팔찌,NNG,2
해석,NNG,2
짬밥,NNG,2
우회전,NNG,2
좌회전,NNG,2
에헤라디야,NNG,2
톤,NNG,2
실화,NNG,2
검색,NNG,2
골프,NNG,2
코미디,NNG,2
돌덩이,NNG,2
팔레트,NNG,2
분침,NNG,2
호기,NNG,2
예약,NNG,2
앞가림,NNG,2
덤더러,NNG,2
서핑,NNG,2
차에,NNG,2
킥,NNG,2
뭐라노,NNG,2
코발트,NNG,2
블루,NNG,2
민트,NNG,2
지하상가,NNG,2
주행,NNG,2
바퀴벌레,NNG,2
골칫거리,NNG,2
흰옷,NNG,2
거거거,NNG,2
리더,NNG,2
처첨버벙,NNG,2
거거겁,NNG,2
치맛바람,NNG,2
비춰와,NNG,2
역할,NNG,2
취소,NNG,2
비례,NNG,2
수월가,NNG,2
굽이굽이,NNG,2
아이러니,NNG,2
번역기,NNG,2
너라서,NNG,2
이듬해,NNG,2
떠나볼래요,NNG,2
밟아줘,NNG,2
흉,NNG,2
고립,NNG,2
왜곡,NNG,2
말해봐,NNG,2
충치,NNG,2
빌리지,NNG,2
땍땍,NNG,2
위엄,NNG,2
누드,NNG,2
갤러리,NNG,2
아무거,NNG,2
기대감,NNG,2
석수,NNG,2
외쳐봐,NNG,2
퀸카카카,NNG,2
꽁초,NNG,2
탭,NNG,2
아메리카,NNP,2
연평도,NNP,2
현해탄,NNP,2
목동,NNP,2
원더플,NNP,2
평양,NNP,2
옵서예,NNP,2
비리비리,NNP,2
부라보,NNP,2
핸섬보이,NNP,2
삼각지로터리,NNP,2
노적봉,NNP,2
삼학도,NNP,2
딜라일라,NNP,2
송,NNP,2
두리,NNP,2
금산,NNP,2
주란,NNP,2
파라,NNP,2
산울림,NNP,2
보라,NNP,2
우네,NNP,2
품품품,NNP,2
두견,NNP,2
라라라랄랄라,NNP,2
서해,NNP,2
여릿,NNP,2
헬로아헬로아,NNP,2
뚜뚜루뚜뚜루,NNP,2
한라산,NNP,2
랄라랄,NNP,2
랄랄,NNP,2
금강산,NNP,2
유점사,NNP,2
칠성,NNP,2
마소,NNP,2
정선읍,NNP,2
라라랄랄라,NNP,2
라랄랄,NNP,2
갈,NNP,2
길,NNP,2
아침이슬,NNP,2
장욱조,NNP,2
돌이,NNP,2
션,NNP,2
살어리랏다,NNP,2
얄리얄리얄리,NNP,2
데굴,NNP,2
대만,NNP,2
뱅그르르,NNP,2
님그리워,NNP,2
졸리,NNP,2
물망초,NNP,2
흥겨웁게,NNP,2
님이시여,NNP,2
연화,NNP,2
랑랑,NNP,2
파리,NNP,2
런던,NNP,2
도쿄,NNP,2
영화,NNP,2
가야,NNP,2
우시오,NNP,2
잠수교,NNP,2
명동성당,NNP,2
익룡,NNP,2
안델센,NNP,2
달리,NNP,2
머물수,NNP,2
작은새,NNP,2
뚜뚜뚜뚜띠리리리띠리리리,NNP,2
들국화,NNP,2
칸,NNP,2
분홍립스틱,NNP,2
머무,NNP,2
푸르메,NNP,2
텔레파시,NNP,2
스쳐가,NNP,2
칠갑산,NNP,2
땅끝마을,NNP,2
비라,NNP,2
워워우,NNP,2
라라라라라라라라라,NNP,2
라라라라라라,NNP,2
비틀즈,NNP,2
얄리,NNP,2
피터팬,NNP,2
웬디,NNP,2
두루루,NNP,2
모짜르트,NNP,2
스카이,NNP,2
머피,NNP,2
태,NNP,2
수퍼맨,NNP,2
큐피트,NNP,2
바바바,NNP,2
야야야야,NNP,2
심,NNP,2
허니,NNP,2
미저리,NNP,2
수리수리,NNP,2
파파,NNP,2
지누,NNP,2
가니,NNP,2
연결고리,NNP,2
안아줘요,NNP,2
새빛,NNP,2
오레오레오,NNP,2
오레,NNP,2
오레오,NNP,2
강남대로,NNP,2
치리,NNP,2
주무세요,NNP,2
말론,NNP,2
나일,NNP,2
라따따라따따,NNP,2
오렐레,NNP,2
이유라,NNP,2
영변,NNP,2
약산,NNP,2
인순이,NNP,2
바다,NNP,2
휠릴리,NNP,2
라라라라라라라라,NNP,2
개츠비,NNP,2
공주,NNP,2
저어가세,NNP,2
어기여차,NNP,2
노저어가세,NNP,2
아퍼,NNP,2
울라,NNP,2
알게될거야,NNP,2
천,NNP,2
타타,NNP,2
뚜,NNP,2
사랑해줘요,NNP,2
쇼쇼쇼,NNP,2
예이예,NNP,2
하동균,NNP,2
지우,NNP,2
동훈이,NNP,2
랄랄랄랄랄랄랄랄라,NNP,2
부드런,NNP,2
유,NNP,2
시선집중,NNP,2
붙히지,NNP,2
고여,NNP,2
따라빠빠라,NNP,2
메메메,NNP,2
머린,NNP,2
일어,NNP,2
뚜루,NNP,2
따랏따랏,NNP,2
너란,NNP,2
드라큘라,NNP,2
말리부,NNP,2
옴므,NNP,2
레이,NNP,2
주르르르륵,NNP,2
도도,NNP,2
너너너너너너너넌,NNP,2
우후후후후,NNP,2
김미영,NNP,2
뚜루루루루루루,NNP,2
어떡하지,NNP,2
바하,NNP,2
다라,NNP,2
타치,NNP,2
존,NNP,2
신천역,NNP,2
빌,NNP,2
기대해,NNP,2
파리바게뜨,NNP,2
엉아야,NNP,2
반,NNP,2
폴,NNP,2
파르르르르륵,NNP,2
굿나잇,NNP,2
애애애,NNP,2
아스,NNP,2
깜보,NNP,2
살,NNP,2
문,NNP,2
스윙스,NNP,2
서,NNP,2
카니발,NNP,2
지루함,NNP,2
당겨라,NNP,2
아주,NNP,2
타짜,NNP,2
지드래,NNP,2
이센스,NNP,2
아우토반,NNP,2
돈돈,NNP,2
박재상,NNP,2
뚜루뚜뚜,NNP,2
폰,NNP,2
랑,NNP,2
말풍선,NNP,2
오사카,NNP,2
신용재,NNP,2
빔,NNP,2
캐스,NNP,2
셰익스피어,NNP,2
누가,NNP,2
무교,NNP,2
기석,NNP,2
산타,NNP,2
효은,NNP,2
찐찐찐찐,NNP,2
타봐,NNP,2
옜다,NNP,2
뭐라카노,NNP,2
올림픽대로,NNP,2
전포,NNP,2
외쳐,NNP,2
푸푸푸,NNP,2
져져져,NNP,2
쏘세요,NNP,2
비켜,NNP,2
한밤,NNP,2
말야,NNP,2
왜,NNP,2
석순,NNP,2
영웅본색,NNP,2
혜진,NNP,2
요것,NP,2
요놈,NP,2
셋째,NR,2
세째,NR,2
스물한,NR,2
삼십,NR,2
일만,NR,2
첫째,NR,2
이천,NR,2
스물셋,NR,2
霞瘠,SH,2
cho,SL,2
shadows,SL,2
j,SL,2
que,SL,2
carino,SL,2
may,SL,2
paper,SL,2
hills,SL,2
buy,SL,2
rings,SL,2
piny,SL,2
boughs,SL,2
rest,SL,2
skyline,SL,2
guys,SL,2
turning,SL,2
their,SL,2
cause,SL,2
got,SL,2
try,SL,2
future,SL,2
precious,SL,2
younger,SL,2
possible,SL,2
demostrate,SL,2
throuh,SL,2
asked,SL,2
willing,SL,2
receiven,SL,2
givin,SL,2
place,SL,2
money,SL,2
three,SL,2
dum,SL,2
ware,SL,2
mope,SL,2
dost,SL,2
crass,SL,2
king,SL,2
closer,SL,2
shoking,SL,2
bust,SL,2
amore,SL,2
summertime,SL,2
jeah,SL,2
effect,SL,2
rb,SL,2
underground,SL,2
bill,SL,2
hoe,SL,2
chill,SL,2
takin,SL,2
less,SL,2
crew,SL,2
hefical,SL,2
spinning,SL,2
given,SL,2
spending,SL,2
answer,SL,2
sadly,SL,2
making,SL,2
fier,SL,2
swing,SL,2
fat,SL,2
clean,SL,2
amour,SL,2
found,SL,2
beauty,SL,2
crescent,SL,2
foul,SL,2
hiphop,SL,2
for,SL,2
upon,SL,2
pride,SL,2
admit,SL,2
deny,SL,2
seem,SL,2
alone,SL,2
suckas,SL,2
war,SL,2
hates,SL,2
kim,SL,2
spittin,SL,2
dog,SL,2
shootin,SL,2
ill,SL,2
coast,SL,2
kim,SL,2
cutie,SL,2
what,SL,2
true,SL,2
am,SL,2
night,SL,2
tym,SL,2
coming,SL,2
foever,SL,2
dope,SL,2
blow,SL,2
lets,SL,2
done,SL,2
john,SL,2
enemy,SL,2
since,SL,2
wrist,SL,2
pearls,SL,2
jewels,SL,2
crack,SL,2
grooving,SL,2
konw,SL,2
co,SL,2
drama,SL,2
tihs,SL,2
hop,SL,2
hundred,SL,2
dawg,SL,2
bottle,SL,2
april,SL,2
rice,SL,2
dime,SL,2
rock,SL,2
third,SL,2
knocked,SL,2
eighth,SL,2
thru,SL,2
reunite,SL,2
robbed,SL,2
sometimes,SL,2
blood,SL,2
hans,SL,2
prayer,SL,2
blackbeat,SL,2
feelin,SL,2
suddenly,SL,2
perfume,SL,2
power,SL,2
royal,SL,2
mass,SL,2
naver,SL,2
blast,SL,2
those,SL,2
betbetter,SL,2
broken,SL,2
been,SL,2
mellow,SL,2
fellow,SL,2
snow,SL,2
names,SL,2
trees,SL,2
monsters,SL,2
notice,SL,2
choose,SL,2
small,SL,2
worse,SL,2
jail,SL,2
its,SL,2
effort,SL,2
soon,SL,2
trying,SL,2
guy,SL,2
constantly,SL,2
raise,SL,2
enjoy,SL,2
giggle,SL,2
epik,SL,2
cantar,SL,2
amar,SL,2
cm,SL,2
shop,SL,2
leavin,SL,2
hora,SL,2
amen,SL,2
jinu,SL,2
sean,SL,2
rumors,SL,2
excuse,SL,2
ps,SL,2
heavenly,SL,2
lips,SL,2
intersection,SL,2
motorway,SL,2
racing,SL,2
dooms,SL,2
speck,SL,2
introduce,SL,2
innocent,SL,2
rising,SL,2
kissin,SL,2
fly,SL,2
lip,SL,2
slide,SL,2
scrub,SL,2
judge,SL,2
heads,SL,2
chest,SL,2
tried,SL,2
pray,SL,2
down,SL,2
checking,SL,2
upt,SL,2
female,SL,2
jay,SL,2
perpetrate,SL,2
jay,SL,2
most,SL,2
ugirl,SL,2
eight,SL,2
timeless,SL,2
daddy,SL,2
woogie,SL,2
everynight,SL,2
changed,SL,2
clear,SL,2
clouds,SL,2
fears,SL,2
apart,SL,2
tokyo,SL,2
vip,SL,2
irony,SL,2
mami,SL,2
deal,SL,2
teach,SL,2
kk,SL,2
hard,SL,2
lexy,SL,2
dry,SL,2
ali,SL,2
playa,SL,2
youi,SL,2
uhm,SL,2
bigbang,SL,2
dawn,SL,2
rippin,SL,2
gd,SL,2
ficky,SL,2
nuttin,SL,2
pack,SL,2
tipsy,SL,2
crowd,SL,2
tight,SL,2
art,SL,2
vibe,SL,2
candy,SL,2
crystal,SL,2
friend,SL,2
emergency,SL,2
doubt,SL,2
angel,SL,2
goodnight,SL,2
streets,SL,2
swallow,SL,2
doro,SL,2
tag,SL,2
color,SL,2
ne,SL,2
anyone,SL,2
lip,SL,2
playboy,SL,2
loser,SL,2
careee,SL,2
soldier,SL,2
starting,SL,2
humanimal,SL,2
collaboration,SL,2
silver,SL,2
vivid,SL,2
rainbow,SL,2
chapter,SL,2
choice,SL,2
dragon,SL,2
lovers,SL,2
haters,SL,2
groovy,SL,2
stylish,SL,2
tik,SL,2
miracle,SL,2
diggi,SL,2
holic,SL,2
brave,SL,2
collar,SL,2
jumping,SL,2
looser,SL,2
usual,SL,2
losing,SL,2
keepin,SL,2
doin,SL,2
forward,SL,2
show,SL,2
mis,SL,2
mblaq,SL,2
hm,SL,2
plz,SL,2
kidding,SL,2
hai,SL,2
steal,SL,2
freez,SL,2
help,SL,2
kill,SL,2
smarty,SL,2
db,SL,2
whisper,SL,2
women,SL,2
body,SL,2
faster,SL,2
noise,SL,2
coming,SL,2
know,SL,2
stupid,SL,2
slippin,SL,2
mr,SL,2
highlight,SL,2
jumpin,SL,2
weak,SL,2
aa,SL,2
ironic,SL,2
circustronic,SL,2
dead,SL,2
amigo,SL,2
alle,SL,2
amiga,SL,2
senorito,SL,2
vacation,SL,2
leggo,SL,2
lalalalalala,SL,2
grab,SL,2
priceless,SL,2
girl,SL,2
frenchy,SL,2
sayso,SL,2
armshoping,SL,2
seewhat,SL,2
lovin,SL,2
work,SL,2
keeps,SL,2
colder,SL,2
bradley,SL,2
praying,SL,2
tara,SL,2
officialy,SL,2
officialy,SL,2
teen,SL,2
lazy,SL,2
uhm,SL,2
huh,SL,2
dudu,SL,2
ge,SL,2
oheoh,SL,2
holiday,SL,2
cloudy,SL,2
tomorrow,SL,2
aha,SL,2
laser,SL,2
gage,SL,2
eheheh,SL,2
everyway,SL,2
stress,SL,2
get,SL,2
your,SL,2
diamonds,SL,2
bobbin,SL,2
bb,SL,2
stays,SL,2
tommorow,SL,2
tightly,SL,2
thanks,SL,2
wuh,SL,2
amazing,SL,2
marvellous,SL,2
excellent,SL,2
awesome,SL,2
attractive,SL,2
fantastic,SL,2
pitapatting,SL,2
pi,SL,2
pitapatting,SL,2
damn,SL,2
wet,SL,2
mother,SL,2
wash,SL,2
hotter,SL,2
ex,SL,2
addicted,SL,2
gloomy,SL,2
stare,SL,2
blakah,SL,2
shadow,SL,2
hiding,SL,2
erase,SL,2
pa,SL,2
long,SL,2
yoohoo,SL,2
classic,SL,2
trendy,SL,2
loosing,SL,2
wine,SL,2
identity,SL,2
delight,SL,2
lotto,SL,2
mi,SL,2
paula,SL,2
mera,SL,2
harmony,SL,2
seasons,SL,2
fit,SL,2
tick,SL,2
tiggy,SL,2
tock,SL,2
calm,SL,2
lullaby,SL,2
pool,SL,2
ending,SL,2
loco,SL,2
roller,SL,2
track,SL,2
fuck,SL,2
panic,SL,2
headline,SL,2
gangster,SL,2
hurt,SL,2
nanana,SL,2
mom,SL,2
versus,SL,2
rapper,SL,2
bite,SL,2
cherry,SL,2
bless,SL,2
monster,SL,2
jinusean,SL,2
jessi,SL,2
waist,SL,2
brother,SL,2
dummy,SL,2
acting,SL,2
rule,SL,2
girlfriend,SL,2
good,SL,2
bye,SL,2
better,SL,2
slow,SL,2
play,SL,2
god,SL,2
taxi,SL,2
roma,SL,2
tape,SL,2
plan,SL,2
grind,SL,2
homies,SL,2
runnin,SL,2
symphony,SL,2
booty,SL,2
holy,SL,2
errday,SL,2
working,SL,2
lalalala,SL,2
or,SL,2
trip,SL,2
dejavu,SL,2
confused,SL,2
butterfly,SL,2
yesterday,SL,2
bucket,SL,2
plastic,SL,2
w,SL,2
h,SL,2
die,SL,2
history,SL,2
carpet,SL,2
wherever,SL,2
mommy,SL,2
word,SL,2
q,SL,2
later,SL,2
end,SL,2
ho,SL,2
chilla,SL,2
patient,SL,2
ocean,SL,2
saucin,SL,2
swervin,SL,2
space,SL,2
muah,SL,2
blackpink,SL,2
bish,SL,2
nope,SL,2
ay,SL,2
hash,SL,2
flexin,SL,2
diving,SL,2
breathing,SL,2
cozyboys,SL,2
geekin,SL,2
geekin,SL,2
william,SL,2
drippin,SL,2
beamin,SL,2
lupe,SL,2
balance,SL,2
scanner,SL,2
jealous,SL,2
letters,SL,2
sec,SL,2
milli,SL,2
leaving,SL,2
im,SL,2
chin,SL,2
hungry,SL,2
tryin,SL,2
flexing,SL,2
lucky,SL,2
kills,SL,2
teacher,SL,2
shinin,SL,2
drip,SL,2
rappers,SL,2
plug,SL,2
doesn,SL,2
fade,SL,2
beep,SL,2
background,SL,2
bomb,SL,2
xiyehn,SL,2
flex,SL,2
nia,SL,2
motown,SL,2
noticing,SL,2
invincible,SL,2
weaker,SL,2
loveable,SL,2
yesterday,SL,2
today,SL,2
am,SL,2
singin,SL,2
fault,SL,2
bullet,SL,2
errbody,SL,2
woah,SL,2
swagging,SL,2
baller,SL,2
scared,SL,2
dazzling,SL,2
freaking,SL,2
anybody,SL,2
morn,SL,2
rolling,SL,2
stone,SL,2
ching,SL,2
overload,SL,2
list,SL,2
problems,SL,2
ending,SL,2
happened,SL,2
quiet,SL,2
ticking,SL,2
echo,SL,2
forest,SL,2
skrr,SL,2
skrr,SL,2
bigger,SL,2
blessed,SL,2
problems,SL,2
page,SL,2
outsider,SL,2
figured,SL,2
untill,SL,2
surfer,SL,2
aespa,SL,2
shade,SL,2
stunner,SL,2
behind,SL,2
ticket,SL,2
tequila,SL,2
margarita,SL,2
mojito,SL,2
lime,SL,2
mimosa,SL,2
pina,SL,2
colada,SL,2
easy,SL,2
makes,SL,2
joy,SL,2
cheese,SL,2
boss,SL,2
looks,SL,2
dive,SL,2
speed,SL,2
dice,SL,2
laziness,SL,2
odd,SL,2
aya,SL,2
counting,SL,2
distance,SL,2
disappear,SL,2
upside,SL,2
mee,SL,2
weeny,SL,2
beeney,SL,2
wassur,SL,2
gella,SL,2
silly,SL,2
cute,SL,2
wouldn,SL,2
doll,SL,2
umm,SL,2
narcissistic,SL,2
bucks,SL,2
louis,SL,2
couple,SL,2
omg,SL,2
thought,SL,2
vis,SL,2
timing,SL,2
butterflies,SL,2
lately,SL,2
chocochip,SL,2
sprinkle,SL,2
sugar,SL,2
mm,SL,2
lookie,SL,2
lamborghini,SL,2
celebrate,SL,2
lotta,SL,2
lion,SL,2
gasoline,SL,2
lovey,SL,2
view,SL,2
rude,SL,2
movie,SL,2
beyond,SL,2
forgot,SL,2
system,SL,2
hurries,SL,2
anyway,SL,2
poor,SL,2
blinging,SL,2
toasting,SL,2
celebrities,SL,2
bar,SL,2
church,SL,2
smell,SL,2
stuck,SL,2
fireworks,SL,2
piece,SL,2
spin,SL,2
ener,SL,2
distress,SL,2
dressed,SL,2
dress,SL,2
impress,SL,2
cross,SL,2
borderline,SL,2
myself,SL,2
boob,SL,2
twerking,SL,2
photo,SL,2
button,SL,2
switched,SL,2
wrap,SL,2
devotion,SL,2
tightly,SL,2
cha,SL,2
heartbreaks,SL,2
13,SN,2
123,SN,2
14,SN,2
2000,SN,2
2001,SN,2
300,SN,2
065,SN,2
12345678,SN,2
